,corpus,arch,seed,validation_loss,validation_ppl,test_loss,test_ppl,blimp_benchmark,blimp_acc,filter_target,z_validation_ppl,z_validation_loss,z_test_ppl,z_test_loss,full_same_seed_acc,blimp_delta_same_seed,full_all_seed_avg_acc,blimp_delta_all_seed_avg,field,linguistics_term,corpus_tokens
112,binding-domain,transformer,2,3.84422493,46.72245713,3.84739423,46.87076943,adjunct_island,0.71,False,-1.0535756370602076,-1.058293387547868,-1.0577762060154199,-1.0627772467787162,0.668,0.042,0.7054,0.0046,syntax,island_effects,66336878
113,binding-domain,transformer,3,3.84363675,46.69498406,3.84715796,46.85969645,adjunct_island,0.669,False,-1.0619303251036367,-1.0672649775455285,-1.061147772870806,-1.0663969897374528,0.814,-0.145,0.7054,-0.0364,syntax,island_effects,66336878
114,binding-domain,transformer,4,3.84073877,46.55985892,3.84413385,46.71820203,adjunct_island,0.703,False,-1.1030225070667266,-1.1114682629027421,-1.1042308360294169,-1.1127274628358312,0.665,0.038,0.7054,-0.0024,syntax,island_effects,66336878
115,binding-domain,lstm,0,3.97353053,53.17192497,3.97635818,53.32248903,adjunct_island,0.673,False,0.9077374542444737,0.9140226170781942,0.9066817776170463,0.9129977138329521,0.65,0.023,0.661,0.012,syntax,island_effects,66336878
116,binding-domain,lstm,1,3.97034574,53.00285264,3.97325659,53.15736089,adjunct_island,0.733,False,0.8563217743104247,0.8654445795579836,0.8564025787279036,0.8654802187493764,0.599,0.134,0.661,0.072,syntax,island_effects,66336878
117,binding-domain,lstm,2,3.97314167,53.15125252,3.97550917,53.277237,adjunct_island,0.586,False,0.9014508662933134,0.9080912823056925,0.892903170188249,0.8999905695937366,0.662,-0.076,0.661,-0.075,syntax,island_effects,66336878
118,binding-domain,lstm,3,3.96994424,52.98157643,3.97353125,53.171963,adjunct_island,0.605,False,0.8498515801422257,0.859320445136445,0.8608487160906272,0.8696881105724927,0.647,-0.042,0.661,-0.056,syntax,island_effects,66336878
119,binding-domain,lstm,4,3.9692359,52.94406067,3.97221136,53.10182841,adjunct_island,0.594,False,0.8384428634785203,0.8485160382220026,0.8394937186951608,0.8494669122239488,0.747,-0.153,0.661,-0.067,syntax,island_effects,66336878
120,binding-reconstruction,transformer,0,3.84350181,46.68868323,3.84695554,46.85021219,adjunct_island,0.689,False,-1.0638464367382188,-1.0693232358240912,-1.0640355968047301,-1.0694981382950681,0.726,-0.037,0.7054,-0.0164,syntax,island_effects,66432796
121,binding-reconstruction,transformer,1,3.84154677,46.59749451,3.84515643,46.76599944,adjunct_island,0.599,False,-1.0915773495440926,-1.0991437283757204,-1.0896771961484375,-1.0970611626083486,0.654,-0.055,0.7054,-0.1064,syntax,island_effects,66432796
122,binding-reconstruction,transformer,2,3.84239364,46.63697291,3.8456161,46.78750136,adjunct_island,0.785,False,-1.0795717849510666,-1.0862263044216303,-1.0831301635701116,-1.090018849805859,0.668,0.117,0.7054,0.0796,syntax,island_effects,66432796
123,binding-reconstruction,transformer,3,3.84192967,46.61534012,3.84509206,46.76298907,adjunct_island,0.745,False,-1.0861504167515534,-1.0933033022984953,-1.090593811523381,-1.0980473345906323,0.814,-0.069,0.7054,0.0396,syntax,island_effects,66432796
124,binding-reconstruction,transformer,4,3.84438682,46.73002146,3.84807587,46.90272925,adjunct_island,0.745,False,-1.0512752892138415,-1.0558240572327968,-1.0480448898009875,-1.0523342722563644,0.665,0.08,0.7054,0.0396,syntax,island_effects,66432796
125,binding-reconstruction,lstm,0,3.9712925,53.0530574,3.97455478,53.22641401,adjunct_island,0.562,False,0.8715892747424927,0.879885639346114,0.8774282837009979,0.8853689651480127,0.65,-0.088,0.661,-0.099,syntax,island_effects,66432796
126,binding-reconstruction,lstm,1,3.97296023,53.14160981,3.97566462,53.28551953,adjunct_island,0.668,False,0.8985184734466725,0.9053237531663566,0.8954250842192277,0.9023721205436475,0.599,0.069,0.661,0.007,syntax,island_effects,66432796
127,binding-reconstruction,lstm,2,3.96841717,52.90073155,3.97167611,53.07341327,adjunct_island,0.704,False,0.8252662770687642,0.836027837537207,0.8308417077446176,0.8412666861323366,0.662,0.042,0.661,0.043,syntax,island_effects,66432796
128,binding-reconstruction,lstm,3,3.97194791,53.08784044,3.97509217,53.25502533,adjunct_island,0.743,False,0.88216695857623,0.8898826977302178,0.8861400287055807,0.8936019768236231,0.647,0.096,0.661,0.082,syntax,island_effects,66432796
129,binding-reconstruction,lstm,4,3.97108459,53.04202876,3.9735446,53.17267293,adjunct_island,0.704,False,0.8682354141530763,0.8767143596759186,0.8610648798024412,0.8698926374633297,0.747,-0.043,0.661,0.043,syntax,island_effects,66432796
130,det-adj-noun,transformer,0,3.84315848,46.6726567,3.84691834,46.84846971,adjunct_island,0.731,False,-1.06872017886346,-1.0745600952784982,-1.0645661574861514,-1.0700680559234803,0.726,0.005,0.7054,0.0256,syntax,island_effects,66292740
131,det-adj-noun,transformer,1,3.84504771,46.76091537,3.8482132,46.9091708,adjunct_island,0.739,False,-1.0418803078560337,-1.045743411659079,-1.0460835283176917,-1.0502303263448096,0.654,0.085,0.7054,0.0336,syntax,island_effects,66292740
132,det-adj-noun,transformer,2,3.84438348,46.72986549,3.84788227,46.89364995,adjunct_island,0.728,False,-1.051322720414437,-1.0558750027096802,-1.0508094091038414,-1.0553002951827317,0.668,0.06,0.7054,0.0226,syntax,island_effects,66292740
133,det-adj-noun,transformer,3,3.84443355,46.73220521,3.84771514,46.8858132,adjunct_island,0.792,False,-1.0506112007077233,-1.0551112781505558,-1.0531955893871914,-1.0578607880116722,0.814,-0.022,0.7054,0.0866,syntax,island_effects,66292740
134,det-adj-noun,transformer,4,3.8445518,46.73773188,3.84856367,46.92561419,adjunct_island,0.66,False,-1.0489305147207189,-1.053307594725037,-1.0410767470615008,-1.04486099754831,0.665,-0.005,0.7054,-0.0454,syntax,island_effects,66292740
135,det-adj-noun,lstm,0,3.97424197,53.20976712,3.97675872,53.34385127,adjunct_island,0.611,False,0.9192454276214093,0.9248743087166922,0.9131862795976154,0.9191341333728543,0.65,-0.039,0.661,-0.05,syntax,island_effects,66292740
136,det-adj-noun,lstm,1,3.97271514,53.1285867,3.97562337,53.28332174,adjunct_island,0.681,False,0.8945580852772667,0.901585361870282,0.8947558880390566,0.9017401554314997,0.599,0.082,0.661,0.02,syntax,island_effects,66292740
137,det-adj-noun,lstm,2,3.97281289,53.13378036,3.97570491,53.28766659,adjunct_island,0.658,False,0.8961375013783309,0.9030763559915919,0.8960788338270587,0.9029893781041021,0.662,-0.004,0.661,-0.003,syntax,island_effects,66292740
138,det-adj-noun,lstm,3,3.97294974,53.14105234,3.97673535,53.34260491,adjunct_island,0.64,False,0.8983489442333903,0.9051637477614174,0.9128067804866363,0.9187760964111324,0.647,-0.007,0.661,-0.021,syntax,island_effects,66292740
139,det-adj-noun,lstm,4,3.97260714,53.12284893,3.97575712,53.29044901,adjunct_island,0.594,False,0.8928132028009029,0.8999380230968677,0.8969260416292738,0.9037892544315028,0.747,-0.153,0.661,-0.067,syntax,island_effects,66292740
140,det-noun,transformer,0,3.84354448,46.69067581,3.84735465,46.86891444,adjunct_island,0.727,False,-1.0632404839159977,-1.0686723844772241,-1.058341024411289,-1.06338362687905,0.726,0.001,0.7054,0.0216,syntax,island_effects,66406785
141,det-noun,transformer,1,3.84246516,46.64030877,3.84627295,46.8182435,adjunct_island,0.7,False,-1.0785573344489365,-1.0851354000783453,-1.0737696138095565,-1.0799556671654573,0.654,0.046,0.7054,-0.0054,syntax,island_effects,66406785
142,det-noun,transformer,2,3.84290981,46.66105202,3.84587336,46.79953916,adjunct_island,0.698,False,-1.0722492158893113,-1.0783530928042842,-1.0794648225786379,-1.086077532357322,0.668,0.03,0.7054,-0.0074,syntax,island_effects,66406785
143,det-noun,transformer,3,3.84243846,46.63906335,3.84591126,46.8013133,adjunct_island,0.719,False,-1.0789360724488404,-1.0855426588306658,-1.078924621871981,-1.0854968904724651,0.814,-0.095,0.7054,0.0136,syntax,island_effects,66406785
144,det-noun,transformer,4,3.84267473,46.6500842,3.84662986,46.83495651,adjunct_island,0.758,False,-1.0755845808345637,-1.081938800201082,-1.0686807370510216,-1.0744876752096244,0.665,0.093,0.7054,0.0526,syntax,island_effects,66406785
145,det-noun,lstm,0,3.97062683,53.0177536,3.97333503,53.1615307,adjunct_island,0.651,False,0.8608532253767819,0.8697320837785318,0.857672227294889,0.8666819482862739,0.65,0.001,0.661,-0.01,syntax,island_effects,66406785
146,det-noun,lstm,1,3.97165108,53.07208465,3.97474384,53.23647827,adjunct_island,0.69,False,0.8773755497410403,0.885355109136584,0.880492709487009,0.8882654336111215,0.599,0.091,0.661,0.029,syntax,island_effects,66406785
147,det-noun,lstm,2,3.96962619,52.9647283,3.97248602,53.11641526,adjunct_island,0.63,False,0.8447279856453188,0.8544691849801115,0.8439352096022573,0.8536748040470583,0.662,-0.032,0.661,-0.031,syntax,island_effects,66406785
148,det-noun,lstm,3,3.96741343,52.84765949,3.97080183,53.02703248,adjunct_island,0.612,False,0.8091268174043653,0.8207176540147378,0.8167194087527826,0.8278723962353243,0.647,-0.035,0.661,-0.049,syntax,island_effects,66406785
149,det-noun,lstm,4,3.9719305,53.08691648,3.97511506,53.25624426,adjunct_island,0.659,False,0.8818859780536811,0.8896171406186905,0.8865111757668991,0.8939526600094915,0.747,-0.088,0.661,-0.002,syntax,island_effects,66406785
150,passive,transformer,0,3.84952688,46.97083523,3.85311007,47.13944269,adjunct_island,0.752,False,-0.9780427045441231,-0.9774220189394959,-0.9759689727011324,-0.9752084839510977,0.726,0.026,0.7054,0.0466,syntax,island_effects,66155000
151,passive,transformer,1,3.84967685,46.97787976,3.85301256,47.1348462,adjunct_island,0.673,False,-0.9759004302892768,-0.975134506014971,-0.9773685393340648,-0.9767023728743954,0.654,0.019,0.7054,-0.0324,syntax,island_effects,66155000
152,passive,transformer,2,3.84829164,46.91285049,3.85148168,47.06274334,adjunct_island,0.788,False,-0.9956761329880275,-0.9962633036290582,-0.9993228472940288,-1.0001560153202167,0.668,0.12,0.7054,0.0826,syntax,island_effects,66155000
153,passive,transformer,3,3.84750128,46.87578721,3.85078526,47.02997928,adjunct_island,0.677,False,-1.0069472483845323,-1.0083187728230918,-1.0092990432903968,-1.0108254248572963,0.814,-0.137,0.7054,-0.0284,syntax,island_effects,66155000
154,passive,transformer,4,3.84796643,46.89759677,3.85166645,47.07144013,adjunct_island,0.73,False,-1.0003148600069516,-1.0012237762448144,-0.9966747969126268,-0.9973252712287668,0.665,0.065,0.7054,0.0246,syntax,island_effects,66155000
155,passive,lstm,0,3.97510815,53.25587604,3.9777658,53.39759986,adjunct_island,0.664,False,0.9332673641075534,0.9380862707422124,0.9295519701856695,0.9345629679218324,0.65,0.014,0.661,0.003,syntax,island_effects,66155000
156,passive,lstm,1,3.97520447,53.26100595,3.97809958,53.41542621,adjunct_island,0.583,False,0.9348273935378602,0.9395554528779083,0.934979843333865,0.9396765998038668,0.599,-0.016,0.661,-0.078,syntax,island_effects,66155000
157,passive,lstm,2,3.97419715,53.20738217,3.97730589,53.37304745,adjunct_island,0.659,False,0.9185201532618573,0.9241906631257277,0.9220761062560104,0.9275169782314194,0.662,-0.003,0.661,-0.002,syntax,island_effects,66155000
158,passive,lstm,3,3.97578573,53.29197368,3.97818565,53.42002383,adjunct_island,0.625,False,0.9442448239001441,0.9484214911689739,0.9363797540359211,0.9409952237360582,0.647,-0.022,0.661,-0.036,syntax,island_effects,66155000
159,passive,lstm,4,3.97747445,53.38204487,3.98073006,53.55611897,adjunct_island,0.641,False,0.9716358906484353,0.9741797683304553,0.977818812284296,0.9799765170938534,0.747,-0.106,0.661,-0.02,syntax,island_effects,66155000
160,full,transformer,0,3.84175205,46.60706096,3.8451736,46.76680224,anaphor_gender_agreement,0.947,False,-1.0886681477172462,-1.0960125644552852,-1.089432754826274,-1.09679811191803,0.947,0.0,0.9304,0.0166,morphology,anaphor_agreement,66442068
161,full,transformer,1,3.84052324,46.54982494,3.84415555,46.71921565,anaphor_gender_agreement,0.899,False,-1.1060738869355957,-1.114755771475282,-1.1039222029788773,-1.1123950108859235,0.899,0.0,0.9304,-0.0314,morphology,anaphor_agreement,66442068
162,full,transformer,2,3.84004974,46.52778884,3.84355068,46.69096524,anaphor_gender_agreement,0.91,False,-1.1127751671781687,-1.1219781317457613,-1.11252405595857,-1.121661840883185,0.91,0.0,0.9304,-0.0204,morphology,anaphor_agreement,66442068
163,full,transformer,3,3.84151149,46.59585031,3.84473538,46.74631289,anaphor_gender_agreement,0.954,False,-1.0920773583920647,-1.0996818590417037,-1.0956714740643105,-1.1035118028621977,0.954,0.0,0.9304,0.0236,morphology,anaphor_agreement,66442068
164,full,transformer,4,3.8422842,46.63186952,3.84604287,46.80747308,anaphor_gender_agreement,0.942,False,-1.0811237495263366,-1.0878956077120254,-1.0770490553953431,-1.0834805770564602,0.942,0.0,0.9304,0.0116,morphology,anaphor_agreement,66442068
165,full,lstm,0,3.97258902,53.12188637,3.97531843,53.26707614,anaphor_gender_agreement,0.943,False,0.8925204838392753,0.8996616362582169,0.8898093310592872,0.8970683629151509,0.943,0.0,0.9284,0.0146,morphology,anaphor_agreement,66442068
166,full,lstm,1,3.96926308,52.94549969,3.97235751,53.10958984,anaphor_gender_agreement,0.95,False,0.8388804761365979,0.8489306184799789,0.8418569650966155,0.8517059837667582,0.95,0.0,0.9284,0.0216,morphology,anaphor_agreement,66442068
167,full,lstm,2,3.97380352,53.18644232,3.97683525,53.34793396,anaphor_gender_agreement,0.918,False,0.9121522477301405,0.9181865708907354,0.9144294013484724,0.9203066010100212,0.918,0.0,0.9284,-0.0104,morphology,anaphor_agreement,66442068
168,full,lstm,3,3.97032976,53.00200598,3.97362685,53.1770468,anaphor_gender_agreement,0.92,False,0.8560643010764958,0.8652008344320633,0.8623966617727665,0.8711527375960463,0.92,0.0,0.9284,-0.0084,morphology,anaphor_agreement,66442068
169,full,lstm,4,3.9723103,53.10708276,3.97531462,53.26687294,anaphor_gender_agreement,0.911,False,0.8880186373595552,0.8954102819718668,0.8897474595138659,0.8970099923193319,0.911,0.0,0.9284,-0.0174,morphology,anaphor_agreement,66442068
170,pp-mod-subj,transformer,0,3.89595914,49.20322346,3.89895344,49.35077342,anaphor_gender_agreement,0.93,False,-0.29916308703238065,-0.2691844056500591,-0.3026498304680583,-0.2728712605948332,0.947,-0.017,0.9304,-0.0004,morphology,anaphor_agreement,63650020
171,pp-mod-subj,transformer,1,3.89506149,49.1590762,3.89844275,49.32557678,anaphor_gender_agreement,0.954,False,-0.31258847361175196,-0.28287638389039027,-0.31032185338249524,-0.2806952184887628,0.899,0.055,0.9304,0.0236,morphology,anaphor_agreement,63650020
172,pp-mod-subj,transformer,2,3.89368844,49.09162453,3.8970449,49.25667528,anaphor_gender_agreement,0.94,False,-0.3331008393887974,-0.30381970336109654,-0.3313013921955651,-0.3021107925983576,0.91,0.03,0.9304,0.0096,morphology,anaphor_agreement,63650020
173,pp-mod-subj,transformer,3,3.89362502,49.08851127,3.89713025,49.2608797,anaphor_gender_agreement,0.944,False,-0.33404759619821406,-0.30478705729637434,-0.33002120536978746,-0.30080319932994287,0.954,-0.01,0.9304,0.0136,morphology,anaphor_agreement,63650020
174,pp-mod-subj,transformer,4,3.89642024,49.22591638,3.8997159,49.38841588,anaphor_gender_agreement,0.889,False,-0.29226206478060707,-0.2621511842757888,-0.29118823020406776,-0.26119009406366245,0.942,-0.053,0.9304,-0.0414,morphology,anaphor_agreement,63650020
175,pp-mod-subj,lstm,0,4.02145243,55.78206639,4.02402306,55.92564586,anaphor_gender_agreement,0.916,False,1.701493569354056,1.6449819130567882,1.6993064628778396,1.6432411377088496,0.943,-0.027,0.9284,-0.0124,morphology,anaphor_agreement,63650020
176,pp-mod-subj,lstm,1,4.02435923,55.94444956,4.02710199,56.09810279,anaphor_gender_agreement,0.916,False,1.7508750446989372,1.6893197310804995,1.7518171753662182,1.6904114732908178,0.95,-0.034,0.9284,-0.0124,morphology,anaphor_agreement,63650020
177,pp-mod-subj,lstm,2,4.02442884,55.94834445,4.02688694,56.08603999,anaphor_gender_agreement,0.95,False,1.752059498817587,1.690381501932508,1.7481442222259496,1.6871168285061287,0.918,0.032,0.9284,0.0216,morphology,anaphor_agreement,63650020
178,pp-mod-subj,lstm,3,4.02361012,55.90255664,4.02633667,56.05518601,anaphor_gender_agreement,0.91,False,1.738135213372174,1.677893453779086,1.738749618756536,1.6786864905118652,0.92,-0.01,0.9284,-0.0184,morphology,anaphor_agreement,63650020
179,pp-mod-subj,lstm,4,4.02355433,55.89943793,4.02675295,56.07852545,anaphor_gender_agreement,0.927,False,1.737186799192472,1.6770424812775198,1.7458561503611507,1.6850640526181953,0.911,0.016,0.9284,-0.0014,morphology,anaphor_agreement,63650020
180,rel-cl,transformer,0,3.84828186,46.91239191,3.85115123,47.04719411,anaphor_gender_agreement,0.933,False,-0.995815589293528,-0.9964124793068673,-1.0040573693914914,-1.0052186303822854,0.947,-0.014,0.9304,0.0026,morphology,anaphor_agreement,65769189
181,rel-cl,transformer,1,3.84926367,46.95847347,3.85272717,47.12139644,anaphor_gender_agreement,0.925,False,-0.9818019731103126,-0.9814367970742212,-0.9814638023101465,-0.9810746522284972,0.899,0.026,0.9304,-0.0054,morphology,anaphor_agreement,65769189
182,rel-cl,transformer,2,3.84880638,46.93700489,3.85256934,47.11395971,anaphor_gender_agreement,0.93,False,-0.9883306678879781,-0.9884119039973192,-0.9837281821230276,-0.9834926656503363,0.91,0.02,0.9304,-0.0004,morphology,anaphor_agreement,65769189
183,rel-cl,transformer,3,3.85075951,47.02876831,3.85350895,47.15824915,anaphor_gender_agreement,0.939,False,-0.9604249861458874,-0.9586205449369595,-0.9702426698266452,-0.9690974962193403,0.954,-0.015,0.9304,0.0086,morphology,anaphor_agreement,65769189
184,rel-cl,transformer,4,3.85109305,47.04445726,3.85431004,47.19604212,anaphor_gender_agreement,0.917,False,-0.9556539036647886,-0.9535330136917353,-0.9587352413820366,-0.9568245039358665,0.942,-0.025,0.9304,-0.0134,morphology,anaphor_agreement,65769189
185,rel-cl,lstm,0,3.97525692,53.26379968,3.97811174,53.41607571,anaphor_gender_agreement,0.94,False,0.9356769797918745,0.940355479902591,0.9351776069596078,0.9398628954587498,0.943,-0.003,0.9284,0.0116,morphology,anaphor_agreement,65769189
186,rel-cl,lstm,1,3.98200536,53.62446271,3.98455811,53.7615273,anaphor_gender_agreement,0.907,False,1.0453562804469534,1.0432903583475976,1.0403627631672678,1.0386236455198177,0.95,-0.043,0.9284,-0.0214,morphology,anaphor_agreement,65769189
187,rel-cl,lstm,2,3.9807539,53.55739586,3.98341846,53.70029337,anaphor_gender_agreement,0.945,False,1.0249609402172124,1.0242016677792871,1.02171789170421,1.0211637900031347,0.918,0.027,0.9284,0.0166,morphology,anaphor_agreement,65769189
188,rel-cl,lstm,3,3.98118782,53.58064062,3.98399305,53.73115782,anaphor_gender_agreement,0.916,False,1.0320297795731475,1.030820308895588,1.0311156831415393,1.0299667193071573,0.92,-0.004,0.9284,-0.0124,morphology,anaphor_agreement,65769189
189,rel-cl,lstm,4,3.97910166,53.46897921,3.98138332,53.59111684,anaphor_gender_agreement,0.919,False,0.9980730267588668,0.9989998250479353,0.9884751720448205,0.9899846996190409,0.911,0.008,0.9284,-0.0094,morphology,anaphor_agreement,65769189
